51.479610,94.584167,41.556362,32.711090,6.936349
43.932434,83.480530,43.491024,34.499882,5.725942
43.169979,89.964401,45.222237,35.802162,8.519506
41.389091,88.274391,44.915680,35.388332,6.499887
36.723476,88.587997,45.197422,35.660038,6.504993
48.022324,88.303940,45.327919,35.686779,7.476110
44.927067,87.542450,44.186680,34.721485,7.022271
41.819721,87.938332,43.685738,34.480778,6.273565
44.818268,88.221016,43.370510,34.265419,8.421003
42.639530,88.037209,43.356785,34.194260,8.570460
43.133141,88.541809,43.262920,34.181648,8.002448
37.960423,88.217308,43.624409,34.453674,7.720210
47.217224,89.454567,44.114407,34.868099,7.456470
43.808846,88.529282,43.656868,34.521130,7.921850
39.874771,88.544952,43.320953,34.288677,8.234898
41.646347,89.729523,43.549343,34.465069,8.971483
39.987228,89.555672,43.275543,34.269917,7.222644
37.838383,89.052849,43.167248,34.232239,6.483425
38.974876,89.309357,43.185287,34.252037,6.634243
38.811573,89.427063,42.714283,33.890308,7.797473
34.483044,88.585106,42.269032,33.538807,8.196880
31.177397,88.639923,42.183792,33.581188,6.211908
31.158588,88.414459,42.068623,33.517647,5.698962
28.723536,88.523651,42.184414,33.542957,6.353156
32.811405,89.247566,42.346024,33.689598,4.206727
34.998032,89.632469,42.396465,33.645473,5.628977
39.055943,89.830421,42.491444,33.686234,5.650806
40.907810,89.638390,42.690086,33.819740,6.958277
44.438118,89.387794,42.846691,33.952122,6.884450
45.110832,88.742691,42.545910,33.749523,7.891077
40.009121,87.901047,42.180988,33.454159,8.834661
36.035145,88.833374,42.283508,33.544994,8.148366
39.494423,88.685562,42.207245,33.498859,6.822942
41.278008,88.463356,41.848999,33.208820,8.600262
36.664200,87.873390,41.562771,32.919140,9.854870
35.827263,88.568039,41.897346,33.129486,7.712179
38.506695,88.515991,42.229347,33.428520,5.649934
37.208473,87.622673,42.431698,33.612026,5.285772
45.892979,88.479218,42.608089,33.793541,7.500776
44.878254,88.846458,42.507877,33.722363,10.304343
41.034313,89.025505,42.237064,33.552807,10.492367
38.175350,88.294914,42.531384,33.749290,10.290237
38.774899,88.225029,42.581738,33.820797,7.144456
41.050983,87.757355,42.560951,33.832878,7.526711
40.577053,88.206703,42.512157,33.803246,8.783708
39.703766,88.671608,42.518795,33.826717,8.807734
41.993404,88.481682,42.516838,33.866489,8.621604
37.892113,87.671562,42.550209,33.858547,8.599623
37.107147,88.134285,42.568089,33.883289,7.536808
39.591320,88.184013,42.572437,33.891308,8.005806
38.872829,88.045837,42.600189,33.890923,8.296240
39.272125,87.886131,42.791531,34.044212,7.746834
39.779827,88.267601,42.783974,34.030472,8.177969
40.959324,88.030540,42.627487,33.933655,8.403373
38.440338,87.885681,42.394730,33.746841,9.273247
35.642319,88.106194,42.376278,33.718609,7.812305
35.857372,87.960938,42.342091,33.697018,6.947465
34.721104,87.464760,42.284477,33.617115,6.905511
35.843494,87.933731,42.291725,33.617435,7.190908
37.270954,88.147667,42.419205,33.713142,7.747013
37.155140,88.048683,42.518265,33.785069,7.661339
37.978043,87.963425,42.333939,33.650856,8.070449
34.861023,87.500282,42.091511,33.444962,8.491337
31.808651,87.970642,42.129131,33.478985,6.557000
34.074913,88.139648,42.082741,33.456612,5.579923
35.049053,87.275696,42.157803,33.477867,6.022748
36.428482,87.925652,42.255363,33.544189,7.211242
36.332123,88.169418,42.291046,33.578835,7.849946
36.341141,87.789665,42.259178,33.588116,7.176284
33.096184,87.544044,42.264259,33.580990,6.746939
31.463669,87.767029,42.230629,33.544991,6.010509
34.162464,87.814133,42.325970,33.629498,5.738240
33.574970,87.877266,42.394016,33.629185,6.997649
37.499210,87.650871,42.385548,33.662075,6.148115
35.777493,87.551018,42.289253,33.569595,7.661065
33.376686,87.670906,42.300941,33.589806,6.364651
34.068981,87.916161,42.204006,33.525143,6.864300
31.475153,87.494034,42.226719,33.523991,6.104495
32.293240,87.765266,42.191059,33.499523,5.451052
32.968525,87.583054,42.168861,33.470783,5.953825
32.010666,87.608047,42.205925,33.470028,6.240882
34.312359,87.793221,42.223255,33.509388,6.157116
32.533665,87.585190,42.184448,33.441948,6.779100
33.449017,87.480888,42.228321,33.514046,5.296427
32.473694,87.625366,42.186638,33.448296,6.503390
33.163109,87.516891,42.313335,33.576096,5.468008
33.137806,87.754158,42.313210,33.543716,6.657442
34.002300,87.468414,42.328838,33.576260,5.897074
33.435005,87.574043,42.301178,33.535835,6.312740
33.198242,87.503853,42.373199,33.602966,5.761022
33.018581,87.701790,42.358006,33.575520,6.472176
34.006386,87.485474,42.409489,33.638962,5.754941
32.661369,87.584969,42.386856,33.584637,6.502816
33.733856,87.553116,42.318478,33.557781,5.920422
32.197720,87.482964,42.223030,33.467052,6.329442
31.126604,87.624496,42.303738,33.539494,5.504150
31.910896,87.780769,42.279907,33.516739,5.752939
32.562321,87.429802,42.315155,33.551773,5.323971
31.833021,87.557709,42.321133,33.523338,5.816321
31.956331,87.713097,42.052734,33.296204,7.142924
29.720028,87.555779,41.815750,33.135830,6.210257
26.481367,87.933296,41.871258,33.194111,4.438745
28.791426,88.092873,41.722038,33.108063,3.671747
30.441938,87.607086,41.805984,33.169586,3.637104
29.256361,87.627762,41.958221,33.191982,5.119949
31.998270,87.765518,42.034180,33.286438,5.055418
31.505417,87.661041,42.083561,33.300789,6.163477
31.873743,87.635292,42.066963,33.318169,5.599545
30.281168,87.655464,42.010349,33.262867,5.651207
29.296402,87.736755,42.170574,33.415031,4.480347
30.166019,87.965767,42.144547,33.362789,5.377643
32.109726,87.578629,42.116570,33.378208,5.059273
30.049473,87.505562,42.093109,33.310246,5.395205
29.564857,87.867294,42.067696,33.298901,5.160475
29.582472,87.869057,41.992958,33.247150,5.155911
29.068483,87.816055,42.006618,33.265182,4.671552
28.926426,87.885193,41.976845,33.224232,4.752288
28.466162,87.974922,41.829929,33.079491,5.466639
27.478260,88.016129,41.737457,33.022598,4.736050
26.847654,88.041527,41.848831,33.124493,3.725583
27.932400,88.124741,41.790661,33.051796,4.262393
30.418377,87.800072,41.849461,33.150070,4.087972
28.831839,87.608543,41.916309,33.115963,5.216991
28.754261,88.020828,41.804428,33.015297,6.062891
28.365517,88.059319,41.682289,32.964687,5.342504
26.412233,88.130219,41.725880,32.990604,4.331976
27.226801,88.160103,41.636639,32.915119,4.155386
28.276648,88.087517,41.641193,32.934128,4.244852
27.664606,87.954231,41.676422,32.915134,4.773833
28.352041,88.009636,41.737453,32.985847,4.446330
28.761362,88.013832,41.786537,33.013275,4.877561
30.608063,87.840195,41.956448,33.195450,4.370641
30.004406,87.850319,42.072285,33.224358,6.048089
32.452412,87.974411,41.897213,33.125664,6.736616
30.144196,87.860062,41.731785,32.990288,6.381137
26.898142,88.176010,41.924381,33.175819,4.421619
28.877954,88.353683,41.823116,33.081928,4.527944
30.639132,87.897423,41.925575,33.200344,4.239713
28.936686,87.849861,42.031422,33.187889,5.428864
30.273579,88.163452,41.918514,33.125370,5.801810
29.459009,88.070045,41.855972,33.082367,5.525037
28.017876,88.186157,41.932137,33.146191,4.695167
28.592901,88.297302,41.859516,33.074593,4.980742
28.388090,88.238815,41.749264,32.967270,5.718404
26.916096,88.336784,41.680794,32.904190,5.259831
26.659771,88.401268,41.767517,33.006794,3.984097
28.208450,88.374214,41.721966,32.948910,4.393639
31.022539,87.945351,41.922592,33.170422,3.922472
29.857851,87.997040,42.088974,33.187649,6.486088
32.709873,88.216988,41.799122,33.005116,8.533766
31.002531,88.227867,41.537697,32.795975,8.381951
26.972933,88.336739,41.701603,33.019791,4.536951
28.892082,88.354645,41.546593,32.844536,4.374380
31.558783,88.020935,41.525368,32.803650,6.419561
29.510107,87.820892,41.475616,32.668079,8.031335
27.551981,88.113007,41.442665,32.701588,5.394488
31.158121,88.305573,41.389114,32.684013,5.191624
36.650448,88.041786,41.608536,32.916611,6.048939
34.771370,88.086357,41.797031,32.987297,8.944575
34.378540,88.655914,41.859753,33.098804,7.874078
33.425461,88.602188,41.910069,33.155899,8.180895
32.266834,88.304672,41.976421,33.218315,6.785029
31.070044,88.385941,41.973846,33.192127,6.559131
30.063786,88.460289,42.032196,33.240215,5.754692
30.302929,88.514122,41.991680,33.186184,6.062810
30.316544,88.518631,41.860065,33.064816,7.037724
29.238552,88.668037,41.746677,32.976383,6.348203
28.018532,88.640106,41.881680,33.102993,4.641366
29.416578,88.646713,41.812695,32.991848,5.598021
33.606144,88.367271,41.905910,33.145290,5.061885
30.615467,88.145607,42.132496,33.207817,7.361212
35.682262,88.715942,42.181870,33.369148,6.135049
34.299789,88.708260,42.312588,33.416073,9.613655
36.942532,88.780624,41.958714,33.188835,9.651676
33.494198,88.880150,41.681885,32.931347,9.652078
